run_id,weather_index,scenario,station_code,station_name,scenario_date,local_datetime_pst,APCP_mm,TMP_C,RH_pct,WS_kmh,WD_deg,FFMC,DMC,DC,ISI,BUI,FWI,fire_number,fire_year,fire_cause,ignition_lat,ignition_lon,cell_id
563,23,404_20250523,404,SMALLWOOD,20250523,2025-05-23 17:00,0,17.5,35.0,7.4,181.0,83.874,10.466,122.382,2.448,17.245,3.54,N71047,2022,Lightning,49.26897297843936,-116.93808102516327,114316
564,137,404_20250914,404,SMALLWOOD,20250914,2025-09-14 12:00,0,23.8,40.0,7.7,158.0,90.795,131.742,700.48,7.08,179.218,30.421,N50372,2020,Lightning,49.73120744491813,-117.76578463447404,44453
564,137,404_20250914,404,SMALLWOOD,20250914,2025-09-14 13:00,0,22.8,43.0,7.8,175.0,90.795,131.742,700.48,7.08,179.218,30.421,N50372,2020,Lightning,49.73120744491813,-117.76578463447404,44453
564,137,404_20250914,404,SMALLWOOD,20250914,2025-09-14 14:00,0,21.5,42.0,11.7,202.0,90.795,131.742,700.48,7.08,179.218,30.421,N50372,2020,Lightning,49.73120744491813,-117.76578463447404,44453
564,137,404_20250914,404,SMALLWOOD,20250914,2025-09-14 15:00,0,17.5,56.0,10.2,224.0,90.795,131.742,700.48,7.08,179.218,30.421,N50372,2020,Lightning,49.73120744491813,-117.76578463447404,44453
564,137,404_20250914,404,SMALLWOOD,20250914,2025-09-14 16:00,0,14.6,77.0,8.4,246.0,90.795,131.742,700.48,7.08,179.218,30.421,N50372,2020,Lightning,49.73120744491813,-117.76578463447404,44453
564,137,404_20250914,404,SMALLWOOD,20250914,2025-09-14 17:00,0.8,13.4,91.0,2.5,220.0,90.795,131.742,700.48,7.08,179.218,30.421,N50372,2020,Lightning,49.73120744491813,-117.76578463447404,44453
565,139,404_20250916,404,SMALLWOOD,20250916,2025-09-16 12:00,0,19.8,64.0,5.0,68.0,57.229,67.673,653.426,0.433,107.509,1.87,N71379,2021,Lightning,49.81702334533213,-116.92493149605332,17488
565,139,404_20250916,404,SMALLWOOD,20250916,2025-09-16 13:00,0,21.3,58.0,4.6,112.0,57.229,67.673,653.426,0.433,107.509,1.87,N71379,2021,Lightning,49.81702334533213,-116.92493149605332,17488
565,139,404_20250916,404,SMALLWOOD,20250916,2025-09-16 14:00,0,22.3,53.0,5.0,104.0,57.229,67.673,653.426,0.433,107.509,1.87,N71379,2021,Lightning,49.81702334533213,-116.92493149605332,17488
565,139,404_20250916,404,SMALLWOOD,20250916,2025-09-16 15:00,0,24.0,49.0,3.0,132.0,57.229,67.673,653.426,0.433,107.509,1.87,N71379,2021,Lightning,49.81702334533213,-116.92493149605332,17488
565,139,404_20250916,404,SMALLWOOD,20250916,2025-09-16 16:00,0,24.3,48.0,1.0,173.0,57.229,67.673,653.426,0.433,107.509,1.87,N71379,2021,Lightning,49.81702334533213,-116.92493149605332,17488
565,139,404_20250916,404,SMALLWOOD,20250916,2025-09-16 17:00,0,20.6,59.0,0.0,172.0,57.229,67.673,653.426,0.433,107.509,1.87,N71379,2021,Lightning,49.81702334533213,-116.92493149605332,17488
566,284,406_20250820,406,SLOCAN,20250820,2025-08-20 12:00,0,21.1,45.0,6.9,206.0,90.015,39.767,356.298,6.083,62.183,17.37,N51298,2022,Lightning,49.71177322561021,-117.93069766077937,50006
566,284,406_20250820,406,SLOCAN,20250820,2025-08-20 13:00,0,23.7,31.0,7.0,226.0,90.015,39.767,356.298,6.083,62.183,17.37,N51298,2022,Lightning,49.71177322561021,-117.93069766077937,50006
566,284,406_20250820,406,SLOCAN,20250820,2025-08-20 14:00,0,24.8,27.0,6.2,204.0,90.015,39.767,356.298,6.083,62.183,17.37,N51298,2022,Lightning,49.71177322561021,-117.93069766077937,50006
566,284,406_20250820,406,SLOCAN,20250820,2025-08-20 15:00,0,23.1,33.0,4.3,315.0,90.015,39.767,356.298,6.083,62.183,17.37,N51298,2022,Lightning,49.71177322561021,-117.93069766077937,50006
566,284,406_20250820,406,SLOCAN,20250820,2025-08-20 16:00,0,20.2,35.0,11.6,6.0,90.015,39.767,356.298,6.083,62.183,17.37,N51298,2022,Lightning,49.71177322561021,-117.93069766077937,50006
566,284,406_20250820,406,SLOCAN,20250820,2025-08-20 17:00,0,21.0,33.0,14.3,12.0,90.015,39.767,356.298,6.083,62.183,17.37,N51298,2022,Lightning,49.71177322561021,-117.93069766077937,50006
567,101,404_20250809,404,SMALLWOOD,20250809,2025-08-09 12:00,0,24.9,43.0,8.8,180.0,83.899,57.806,512.722,2.829,90.19,11.874,N50483,2018,Lightning,49.458506162068424,-117.5419456722227,89331
567,101,404_20250809,404,SMALLWOOD,20250809,2025-08-09 13:00,0,25.7,31.0,6.0,196.0,83.899,57.806,512.722,2.829,90.19,11.874,N50483,2018,Lightning,49.458506162068424,-117.5419456722227,89331
567,101,404_20250809,404,SMALLWOOD,20250809,2025-08-09 14:00,0,26.3,29.0,9.1,200.0,83.899,57.806,512.722,2.829,90.19,11.874,N50483,2018,Lightning,49.458506162068424,-117.5419456722227,89331
567,101,404_20250809,404,SMALLWOOD,20250809,2025-08-09 15:00,0,25.6,31.0,6.3,195.0,83.899,57.806,512.722,2.829,90.19,11.874,N50483,2018,Lightning,49.458506162068424,-117.5419456722227,89331
567,101,404_20250809,404,SMALLWOOD,20250809,2025-08-09 16:00,0,26.6,29.0,8.2,201.0,83.899,57.806,512.722,2.829,90.19,11.874,N50483,2018,Lightning,49.458506162068424,-117.5419456722227,89331
567,101,404_20250809,404,SMALLWOOD,20250809,2025-08-09 17:00,0,28.6,26.0,7.6,171.0,83.899,57.806,512.722,2.829,90.19,11.874,N50483,2018,Lightning,49.458506162068424,-117.5419456722227,89331
568,172,404_20251019,404,SMALLWOOD,20251019,2025-10-19 12:00,3.4,2.9,98.0,1.5,254.0,13.458,21.854,594.838,0.0,40.031,0.0,N72393,2021,Lightning,49.043256292052405,-116.95681429977226,154323
568,172,404_20251019,404,SMALLWOOD,20251019,2025-10-19 13:00,3.0,3.3,97.0,2.4,194.0,13.458,21.854,594.838,0.0,40.031,0.0,N72393,2021,Lightning,49.043256292052405,-116.95681429977226,154323
568,172,404_20251019,404,SMALLWOOD,20251019,2025-10-19 14:00,2.4,3.2,96.0,3.7,312.0,13.458,21.854,594.838,0.0,40.031,0.0,N72393,2021,Lightning,49.043256292052405,-116.95681429977226,154323
568,172,404_20251019,404,SMALLWOOD,20251019,2025-10-19 15:00,0.2,3.8,98.0,0.8,54.0,13.458,21.854,594.838,0.0,40.031,0.0,N72393,2021,Lightning,49.043256292052405,-116.95681429977226,154323
568,172,404_20251019,404,SMALLWOOD,20251019,2025-10-19 16:00,0.2,4.0,98.0,0.0,174.0,13.458,21.854,594.838,0.0,40.031,0.0,N72393,2021,Lightning,49.043256292052405,-116.95681429977226,154323
568,172,404_20251019,404,SMALLWOOD,20251019,2025-10-19 17:00,1.0,3.8,98.0,0.4,264.0,13.458,21.854,594.838,0.0,40.031,0.0,N72393,2021,Lightning,49.043256292052405,-116.95681429977226,154323
569,178,404_20251025,404,SMALLWOOD,20251025,2025-10-25 12:00,0,8.4,70.0,2.7,59.0,50.676,10.254,556.39,0.204,19.604,0.182,N72515,2022,Lightning,49.05100629176954,-116.96001430291781,153122
569,178,404_20251025,404,SMALLWOOD,20251025,2025-10-25 13:00,0,8.3,70.0,4.2,68.0,50.676,10.254,556.39,0.204,19.604,0.182,N72515,2022,Lightning,49.05100629176954,-116.96001430291781,153122
569,178,404_20251025,404,SMALLWOOD,20251025,2025-10-25 14:00,0,9.8,56.0,3.7,10.0,50.676,10.254,556.39,0.204,19.604,0.182,N72515,2022,Lightning,49.05100629176954,-116.96001430291781,153122
569,178,404_20251025,404,SMALLWOOD,20251025,2025-10-25 15:00,0,9.6,58.0,4.6,69.0,50.676,10.254,556.39,0.204,19.604,0.182,N72515,2022,Lightning,49.05100629176954,-116.96001430291781,153122
569,178,404_20251025,404,SMALLWOOD,20251025,2025-10-25 16:00,0,7.3,70.0,3.6,21.0,50.676,10.254,556.39,0.204,19.604,0.182,N72515,2022,Lightning,49.05100629176954,-116.96001430291781,153122
569,178,404_20251025,404,SMALLWOOD,20251025,2025-10-25 17:00,0,6.8,68.0,0.3,330.0,50.676,10.254,556.39,0.204,19.604,0.182,N72515,2022,Lightning,49.05100629176954,-116.96001430291781,153122
570,243,406_20250710,406,SLOCAN,20250710,2025-07-10 12:00,0,16.7,60.0,4.5,220.0,54.188,20.395,193.572,0.325,32.285,0.403,N51541,2018,Lightning,49.548140082097035,-117.78776483450176,76856
570,243,406_20250710,406,SLOCAN,20250710,2025-07-10 13:00,0,18.1,52.0,2.5,136.0,54.188,20.395,193.572,0.325,32.285,0.403,N51541,2018,Lightning,49.548140082097035,-117.78776483450176,76856
570,243,406_20250710,406,SLOCAN,20250710,2025-07-10 14:00,0,20.2,42.0,6.6,35.0,54.188,20.395,193.572,0.325,32.285,0.403,N51541,2018,Lightning,49.548140082097035,-117.78776483450176,76856
570,243,406_20250710,406,SLOCAN,20250710,2025-07-10 15:00,0,19.8,44.0,10.4,3.0,54.188,20.395,193.572,0.325,32.285,0.403,N51541,2018,Lightning,49.548140082097035,-117.78776483450176,76856
570,243,406_20250710,406,SLOCAN,20250710,2025-07-10 16:00,0,19.5,40.0,10.1,3.0,54.188,20.395,193.572,0.325,32.285,0.403,N51541,2018,Lightning,49.548140082097035,-117.78776483450176,76856
570,243,406_20250710,406,SLOCAN,20250710,2025-07-10 17:00,0,19.4,41.0,8.0,3.0,54.188,20.395,193.572,0.325,32.285,0.403,N51541,2018,Lightning,49.548140082097035,-117.78776483450176,76856
571,245,406_20250712,406,SLOCAN,20250712,2025-07-12 12:00,0,26.6,36.0,8.0,26.0,89.633,28.351,209.782,6.087,42.382,14.116,N72611,2023,Lightning,49.67495631966203,-117.06839748604996,44655
571,245,406_20250712,406,SLOCAN,20250712,2025-07-12 13:00,0,26.5,31.0,8.2,359.0,89.633,28.351,209.782,6.087,42.382,14.116,N72611,2023,Lightning,49.67495631966203,-117.06839748604996,44655
571,245,406_20250712,406,SLOCAN,20250712,2025-07-12 14:00,0,27.4,28.0,6.6,1.0,89.633,28.351,209.782,6.087,42.382,14.116,N72611,2023,Lightning,49.67495631966203,-117.06839748604996,44655
571,245,406_20250712,406,SLOCAN,20250712,2025-07-12 15:00,0,27.0,31.0,8.8,19.0,89.633,28.351,209.782,6.087,42.382,14.116,N72611,2023,Lightning,49.67495631966203,-117.06839748604996,44655
571,245,406_20250712,406,SLOCAN,20250712,2025-07-12 16:00,0,26.9,32.0,9.6,36.0,89.633,28.351,209.782,6.087,42.382,14.116,N72611,2023,Lightning,49.67495631966203,-117.06839748604996,44655
571,245,406_20250712,406,SLOCAN,20250712,2025-07-12 17:00,0,25.8,30.0,15.1,18.0,89.633,28.351,209.782,6.087,42.382,14.116,N72611,2023,Lightning,49.67495631966203,-117.06839748604996,44655
572,38,404_20250607,404,SMALLWOOD,20250607,2025-06-07 12:00,0,25.7,15.0,7.2,166.0,95.108,63.823,222.79,12.628,74.378,31.863,N72301,2018,Lightning,49.131189932226704,-116.86046504909136,137546
572,38,404_20250607,404,SMALLWOOD,20250607,2025-06-07 13:00,0,26.4,18.0,11.9,183.0,95.108,63.823,222.79,12.628,74.378,31.863,N72301,2018,Lightning,49.131189932226704,-116.86046504909136,137546
572,38,404_20250607,404,SMALLWOOD,20250607,2025-06-07 14:00,0,27.7,14.0,6.4,98.0,95.108,63.823,222.79,12.628,74.378,31.863,N72301,2018,Lightning,49.131189932226704,-116.86046504909136,137546
572,38,404_20250607,404,SMALLWOOD,20250607,2025-06-07 15:00,0,27.4,17.0,6.9,57.0,95.108,63.823,222.79,12.628,74.378,31.863,N72301,2018,Lightning,49.131189932226704,-116.86046504909136,137546
572,38,404_20250607,404,SMALLWOOD,20250607,2025-06-07 16:00,0,27.8,13.0,5.9,6.0,95.108,63.823,222.79,12.628,74.378,31.863,N72301,2018,Lightning,49.131189932226704,-116.86046504909136,137546
572,38,404_20250607,404,SMALLWOOD,20250607,2025-06-07 17:00,0,27.2,16.0,6.8,76.0,95.108,63.823,222.79,12.628,74.378,31.863,N72301,2018,Lightning,49.131189932226704,-116.86046504909136,137546
573,314,406_20250919,406,SLOCAN,20250919,2025-09-19 12:00,0,24.2,33.0,6.0,200.0,91.22,69.524,516.118,6.905,104.018,24.912,N51965,2022,Lightning,49.68220623058416,-117.87104764188892,54425
573,314,406_20250919,406,SLOCAN,20250919,2025-09-19 13:00,0,25.8,27.0,4.7,229.0,91.22,69.524,516.118,6.905,104.018,24.912,N51965,2022,Lightning,49.68220623058416,-117.87104764188892,54425
573,314,406_20250919,406,SLOCAN,20250919,2025-09-19 14:00,0,27.3,21.0,7.7,242.0,91.22,69.524,516.118,6.905,104.018,24.912,N51965,2022,Lightning,49.68220623058416,-117.87104764188892,54425
573,314,406_20250919,406,SLOCAN,20250919,2025-09-19 15:00,0,27.4,24.0,8.3,220.0,91.22,69.524,516.118,6.905,104.018,24.912,N51965,2022,Lightning,49.68220623058416,-117.87104764188892,54425
573,314,406_20250919,406,SLOCAN,20250919,2025-09-19 16:00,0,25.6,24.0,5.6,214.0,91.22,69.524,516.118,6.905,104.018,24.912,N51965,2022,Lightning,49.68220623058416,-117.87104764188892,54425
573,314,406_20250919,406,SLOCAN,20250919,2025-09-19 17:00,0,25.4,27.0,4.4,192.0,91.22,69.524,516.118,6.905,104.018,24.912,N51965,2022,Lightning,49.68220623058416,-117.87104764188892,54425
574,192,406_20250520,406,SLOCAN,20250520,2025-05-20 12:00,0,12.5,53.0,9.5,230.0,66.362,5.556,23.365,0.896,6.969,0.449,N21088,2023,Person,49.903489350663676,-116.91896451851825,2285
574,192,406_20250520,406,SLOCAN,20250520,2025-05-20 13:00,0.2,4.6,83.0,23.8,34.0,66.362,5.556,23.365,0.896,6.969,0.449,N21088,2023,Person,49.903489350663676,-116.91896451851825,2285
574,192,406_20250520,406,SLOCAN,20250520,2025-05-20 14:00,2.4,10.8,64.0,4.5,192.0,66.362,5.556,23.365,0.896,6.969,0.449,N21088,2023,Person,49.903489350663676,-116.91896451851825,2285
574,192,406_20250520,406,SLOCAN,20250520,2025-05-20 15:00,0,9.3,60.0,2.5,291.0,66.362,5.556,23.365,0.896,6.969,0.449,N21088,2023,Person,49.903489350663676,-116.91896451851825,2285
574,192,406_20250520,406,SLOCAN,20250520,2025-05-20 16:00,0,9.5,65.0,5.3,226.0,66.362,5.556,23.365,0.896,6.969,0.449,N21088,2023,Person,49.903489350663676,-116.91896451851825,2285
574,192,406_20250520,406,SLOCAN,20250520,2025-05-20 17:00,1.2,7.0,68.0,7.0,104.0,66.362,5.556,23.365,0.896,6.969,0.449,N21088,2023,Person,49.903489350663676,-116.91896451851825,2285
575,98,404_20250806,404,SMALLWOOD,20250806,2025-08-06 12:00,0.2,15.3,86.0,1.2,169.0,84.238,101.356,541.577,2.018,138.099,11.232,N71245,2021,Lightning,49.31625631818899,-116.88133135625368,105130
575,98,404_20250806,404,SMALLWOOD,20250806,2025-08-06 13:00,1.8,13.9,93.0,1.0,308.0,84.238,101.356,541.577,2.018,138.099,11.232,N71245,2021,Lightning,49.31625631818899,-116.88133135625368,105130
575,98,404_20250806,404,SMALLWOOD,20250806,2025-08-06 14:00,1.4,14.6,91.0,1.4,113.0,84.238,101.356,541.577,2.018,138.099,11.232,N71245,2021,Lightning,49.31625631818899,-116.88133135625368,105130
575,98,404_20250806,404,SMALLWOOD,20250806,2025-08-06 15:00,0.6,14.0,95.0,3.2,188.0,84.238,101.356,541.577,2.018,138.099,11.232,N71245,2021,Lightning,49.31625631818899,-116.88133135625368,105130
575,98,404_20250806,404,SMALLWOOD,20250806,2025-08-06 16:00,0.2,13.4,97.0,3.1,174.0,84.238,101.356,541.577,2.018,138.099,11.232,N71245,2021,Lightning,49.31625631818899,-116.88133135625368,105130
575,98,404_20250806,404,SMALLWOOD,20250806,2025-08-06 17:00,0.2,14.4,98.0,0.0,140.0,84.238,101.356,541.577,2.018,138.099,11.232,N71245,2021,Lightning,49.31625631818899,-116.88133135625368,105130
576,83,404_20250722,404,SMALLWOOD,20250722,2025-07-22 12:00,0,15.6,96.0,4.7,151.0,43.48,48.716,422.861,0.082,75.645,0.186,N71128,2023,Lightning,49.77605633322292,-117.00688150149658,25867
576,83,404_20250722,404,SMALLWOOD,20250722,2025-07-22 13:00,0,17.1,85.0,6.7,179.0,43.48,48.716,422.861,0.082,75.645,0.186,N71128,2023,Lightning,49.77605633322292,-117.00688150149658,25867
576,83,404_20250722,404,SMALLWOOD,20250722,2025-07-22 14:00,0,17.6,78.0,3.8,159.0,43.48,48.716,422.861,0.082,75.645,0.186,N71128,2023,Lightning,49.77605633322292,-117.00688150149658,25867
576,83,404_20250722,404,SMALLWOOD,20250722,2025-07-22 15:00,0.4,17.0,84.0,2.0,107.0,43.48,48.716,422.861,0.082,75.645,0.186,N71128,2023,Lightning,49.77605633322292,-117.00688150149658,25867
576,83,404_20250722,404,SMALLWOOD,20250722,2025-07-22 16:00,0,19.1,75.0,7.7,85.0,43.48,48.716,422.861,0.082,75.645,0.186,N71128,2023,Lightning,49.77605633322292,-117.00688150149658,25867
576,83,404_20250722,404,SMALLWOOD,20250722,2025-07-22 17:00,0,16.7,84.0,3.6,32.0,43.48,48.716,422.861,0.082,75.645,0.186,N71128,2023,Lightning,49.77605633322292,-117.00688150149658,25867
577,224,406_20250621,406,SLOCAN,20250621,2025-06-21 12:00,1.2,7.6,89.0,2.5,24.0,20.834,24.781,134.631,0.0,33.943,0.0,N71379,2021,Lightning,49.81702334533213,-116.92493149605332,17488
577,224,406_20250621,406,SLOCAN,20250621,2025-06-21 13:00,0.8,8.1,90.0,0.8,169.0,20.834,24.781,134.631,0.0,33.943,0.0,N71379,2021,Lightning,49.81702334533213,-116.92493149605332,17488
577,224,406_20250621,406,SLOCAN,20250621,2025-06-21 14:00,0,8.8,82.0,3.0,228.0,20.834,24.781,134.631,0.0,33.943,0.0,N71379,2021,Lightning,49.81702334533213,-116.92493149605332,17488
577,224,406_20250621,406,SLOCAN,20250621,2025-06-21 15:00,0.4,8.1,87.0,0.6,220.0,20.834,24.781,134.631,0.0,33.943,0.0,N71379,2021,Lightning,49.81702334533213,-116.92493149605332,17488
577,224,406_20250621,406,SLOCAN,20250621,2025-06-21 16:00,0.2,7.7,86.0,0.0,70.0,20.834,24.781,134.631,0.0,33.943,0.0,N71379,2021,Lightning,49.81702334533213,-116.92493149605332,17488
577,224,406_20250621,406,SLOCAN,20250621,2025-06-21 17:00,0.2,7.6,91.0,0.0,70.0,20.834,24.781,134.631,0.0,33.943,0.0,N71379,2021,Lightning,49.81702334533213,-116.92493149605332,17488
578,291,406_20250827,406,SLOCAN,20250827,2025-08-27 12:00,0,25.2,31.0,1.1,209.0,93.929,70.685,411.238,7.894,98.881,26.678,N72555,2023,Lightning,49.50830629333617,-117.21563146960875,76222
578,291,406_20250827,406,SLOCAN,20250827,2025-08-27 13:00,0,28.9,27.0,5.2,231.0,93.929,70.685,411.238,7.894,98.881,26.678,N72555,2023,Lightning,49.50830629333617,-117.21563146960875,76222
578,291,406_20250827,406,SLOCAN,20250827,2025-08-27 14:00,0,28.9,23.0,4.6,220.0,93.929,70.685,411.238,7.894,98.881,26.678,N72555,2023,Lightning,49.50830629333617,-117.21563146960875,76222
578,291,406_20250827,406,SLOCAN,20250827,2025-08-27 15:00,0,29.3,22.0,3.8,209.0,93.929,70.685,411.238,7.894,98.881,26.678,N72555,2023,Lightning,49.50830629333617,-117.21563146960875,76222
578,291,406_20250827,406,SLOCAN,20250827,2025-08-27 16:00,0,29.3,23.0,3.3,234.0,93.929,70.685,411.238,7.894,98.881,26.678,N72555,2023,Lightning,49.50830629333617,-117.21563146960875,76222
578,291,406_20250827,406,SLOCAN,20250827,2025-08-27 17:00,0,26.9,29.0,0.5,154.0,93.929,70.685,411.238,7.894,98.881,26.678,N72555,2023,Lightning,49.50830629333617,-117.21563146960875,76222
579,63,404_20250702,404,SMALLWOOD,20250702,2025-07-02 12:00,0,27.4,32.0,2.3,215.0,93.332,38.89,303.422,7.719,58.905,20.098,N72120,2021,Person,49.605175308833054,-117.1321314794753,57440
579,63,404_20250702,404,SMALLWOOD,20250702,2025-07-02 13:00,0,29.4,34.0,8.6,175.0,93.332,38.89,303.422,7.719,58.905,20.098,N72120,2021,Person,49.605175308833054,-117.1321314794753,57440
579,63,404_20250702,404,SMALLWOOD,20250702,2025-07-02 14:00,0,29.5,32.0,9.7,179.0,93.332,38.89,303.422,7.719,58.905,20.098,N72120,2021,Person,49.605175308833054,-117.1321314794753,57440
579,63,404_20250702,404,SMALLWOOD,20250702,2025-07-02 15:00,0,31.5,21.0,14.4,178.0,93.332,38.89,303.422,7.719,58.905,20.098,N72120,2021,Person,49.605175308833054,-117.1321314794753,57440
579,63,404_20250702,404,SMALLWOOD,20250702,2025-07-02 16:00,0,31.5,27.0,9.3,182.0,93.332,38.89,303.422,7.719,58.905,20.098,N72120,2021,Person,49.605175308833054,-117.1321314794753,57440
579,63,404_20250702,404,SMALLWOOD,20250702,2025-07-02 17:00,0,28.8,26.0,10.5,213.0,93.332,38.89,303.422,7.719,58.905,20.098,N72120,2021,Person,49.605175308833054,-117.1321314794753,57440
580,7,404_20250507,404,SMALLWOOD,20250507,2025-05-07 12:00,0,19.3,28.0,8.8,169.0,91.014,50.405,102.01,7.721,50.267,18.499,N71065,2019,Lightning,49.749123015969644,-116.84918113023681,28314
580,7,404_20250507,404,SMALLWOOD,20250507,2025-05-07 13:00,0,21.1,23.0,13.7,182.0,91.014,50.405,102.01,7.721,50.267,18.499,N71065,2019,Lightning,49.749123015969644,-116.84918113023681,28314
580,7,404_20250507,404,SMALLWOOD,20250507,2025-05-07 14:00,0,21.5,22.0,10.9,184.0,91.014,50.405,102.01,7.721,50.267,18.499,N71065,2019,Lightning,49.749123015969644,-116.84918113023681,28314
580,7,404_20250507,404,SMALLWOOD,20250507,2025-05-07 15:00,0,22.4,22.0,10.7,171.0,91.014,50.405,102.01,7.721,50.267,18.499,N71065,2019,Lightning,49.749123015969644,-116.84918113023681,28314
580,7,404_20250507,404,SMALLWOOD,20250507,2025-05-07 16:00,0,20.3,25.0,10.4,179.0,91.014,50.405,102.01,7.721,50.267,18.499,N71065,2019,Lightning,49.749123015969644,-116.84918113023681,28314
580,7,404_20250507,404,SMALLWOOD,20250507,2025-05-07 17:00,0,19.4,26.0,6.9,193.0,91.014,50.405,102.01,7.721,50.267,18.499,N71065,2019,Lightning,49.749123015969644,-116.84918113023681,28314
581,195,406_20250523,406,SLOCAN,20250523,2025-05-23 12:00,0,18.0,34.0,10.0,210.0,86.997,10.383,32.693,4.615,11.575,5.421,N71375,2020,Person,49.66609063575581,-116.92593305584187,44297
581,195,406_20250523,406,SLOCAN,20250523,2025-05-23 13:00,0,17.8,35.0,9.6,220.0,86.997,10.383,32.693,4.615,11.575,5.421,N71375,2020,Person,49.66609063575581,-116.92593305584187,44297
581,195,406_20250523,406,SLOCAN,20250523,2025-05-23 14:00,0,20.1,29.0,11.4,229.0,86.997,10.383,32.693,4.615,11.575,5.421,N71375,2020,Person,49.66609063575581,-116.92593305584187,44297
581,195,406_20250523,406,SLOCAN,20250523,2025-05-23 15:00,0,17.5,34.0,7.4,205.0,86.997,10.383,32.693,4.615,11.575,5.421,N71375,2020,Person,49.66609063575581,-116.92593305584187,44297
581,195,406_20250523,406,SLOCAN,20250523,2025-05-23 16:00,0,16.6,36.0,5.6,204.0,86.997,10.383,32.693,4.615,11.575,5.421,N71375,2020,Person,49.66609063575581,-116.92593305584187,44297
581,195,406_20250523,406,SLOCAN,20250523,2025-05-23 17:00,0,16.3,38.0,9.3,203.0,86.997,10.383,32.693,4.615,11.575,5.421,N71375,2020,Person,49.66609063575581,-116.92593305584187,44297
582,225,406_20250622,406,SLOCAN,20250622,2025-06-22 12:00,0.2,11.8,82.0,3.9,255.0,32.053,24.299,140.159,0.007,33.903,0.009,N71291,2022,Lightning,49.67563935539646,-116.74989742489677,39947
582,225,406_20250622,406,SLOCAN,20250622,2025-06-22 13:00,0.6,10.8,90.0,4.9,227.0,32.053,24.299,140.159,0.007,33.903,0.009,N71291,2022,Lightning,49.67563935539646,-116.74989742489677,39947
582,225,406_20250622,406,SLOCAN,20250622,2025-06-22 14:00,2.2,9.0,93.0,7.5,12.0,32.053,24.299,140.159,0.007,33.903,0.009,N71291,2022,Lightning,49.67563935539646,-116.74989742489677,39947
582,225,406_20250622,406,SLOCAN,20250622,2025-06-22 15:00,1.2,8.2,94.0,13.3,15.0,32.053,24.299,140.159,0.007,33.903,0.009,N71291,2022,Lightning,49.67563935539646,-116.74989742489677,39947
582,225,406_20250622,406,SLOCAN,20250622,2025-06-22 16:00,0.2,9.7,93.0,3.6,271.0,32.053,24.299,140.159,0.007,33.903,0.009,N71291,2022,Lightning,49.67563935539646,-116.74989742489677,39947
582,225,406_20250622,406,SLOCAN,20250622,2025-06-22 17:00,0,9.8,89.0,1.7,181.0,32.053,24.299,140.159,0.007,33.903,0.009,N71291,2022,Lightning,49.67563935539646,-116.74989742489677,39947
583,31,404_20250531,404,SMALLWOOD,20250531,2025-05-31 12:00,0,24.9,34.0,6.5,159.0,89.771,33.736,172.376,5.757,45.305,14.019,N71383,2022,Lightning,49.42728929026786,-117.19574744463817,90233
583,31,404_20250531,404,SMALLWOOD,20250531,2025-05-31 13:00,0,25.7,30.0,7.3,151.0,89.771,33.736,172.376,5.757,45.305,14.019,N71383,2022,Lightning,49.42728929026786,-117.19574744463817,90233
583,31,404_20250531,404,SMALLWOOD,20250531,2025-05-31 14:00,0,26.1,26.0,6.3,190.0,89.771,33.736,172.376,5.757,45.305,14.019,N71383,2022,Lightning,49.42728929026786,-117.19574744463817,90233
583,31,404_20250531,404,SMALLWOOD,20250531,2025-05-31 15:00,0,27.7,20.0,10.2,173.0,89.771,33.736,172.376,5.757,45.305,14.019,N71383,2022,Lightning,49.42728929026786,-117.19574744463817,90233
583,31,404_20250531,404,SMALLWOOD,20250531,2025-05-31 16:00,0,28.3,19.0,11.7,180.0,89.771,33.736,172.376,5.757,45.305,14.019,N71383,2022,Lightning,49.42728929026786,-117.19574744463817,90233
583,31,404_20250531,404,SMALLWOOD,20250531,2025-05-31 17:00,0,24.9,24.0,12.0,207.0,89.771,33.736,172.376,5.757,45.305,14.019,N71383,2022,Lightning,49.42728929026786,-117.19574744463817,90233
584,67,404_20250706,404,SMALLWOOD,20250706,2025-07-06 12:00,0,22.8,47.0,8.1,188.0,66.938,30.374,310.406,0.852,48.808,2.211,N50409,2015,Lightning,49.60652427021934,-117.47671454574792,62542
584,67,404_20250706,404,SMALLWOOD,20250706,2025-07-06 13:00,0,23.5,39.0,7.6,166.0,66.938,30.374,310.406,0.852,48.808,2.211,N50409,2015,Lightning,49.60652427021934,-117.47671454574792,62542
584,67,404_20250706,404,SMALLWOOD,20250706,2025-07-06 14:00,0,24.1,40.0,8.0,159.0,66.938,30.374,310.406,0.852,48.808,2.211,N50409,2015,Lightning,49.60652427021934,-117.47671454574792,62542
584,67,404_20250706,404,SMALLWOOD,20250706,2025-07-06 15:00,0,23.8,44.0,6.7,184.0,66.938,30.374,310.406,0.852,48.808,2.211,N50409,2015,Lightning,49.60652427021934,-117.47671454574792,62542
584,67,404_20250706,404,SMALLWOOD,20250706,2025-07-06 16:00,0,26.3,28.0,7.9,171.0,66.938,30.374,310.406,0.852,48.808,2.211,N50409,2015,Lightning,49.60652427021934,-117.47671454574792,62542
